community,month,monthlyav,year,Sani_Q,av_II_Q,FY,desc,actual,max_MGD,max_II_Q
Malden,Jan,9.959999999999999,16-18,4.9,5.059999999999999,FY20,FY20 Actuals,TRUE,11.386666666666667,6.486666666666666
Malden,Jul,6.909999999999999,16-18,4.9,2.009999999999999,FY20,FY20 Actuals,TRUE,11.386666666666667,6.486666666666666
Malden,Jun,7.743333333333333,16-18,4.9,2.843333333333333,FY20,FY20 Actuals,TRUE,11.386666666666667,6.486666666666666
Malden,Mar,10.79,16-18,4.9,5.889999999999999,FY20,FY20 Actuals,TRUE,11.386666666666667,6.486666666666666
Malden,May,8.88,16-18,4.9,3.9800000000000004,FY20,FY20 Actuals,TRUE,11.386666666666667,6.486666666666666
Malden,Nov,9.866666666666667,16-18,4.9,4.966666666666667,FY20,FY20 Actuals,TRUE,11.386666666666667,6.486666666666666
Malden,Oct,7.176666666666666,16-18,4.9,2.2766666666666655,FY20,FY20 Actuals,TRUE,11.386666666666667,6.486666666666666
Malden,Sep,6.35,16-18,4.9,1.4499999999999993,FY20,FY20 Actuals,TRUE,11.386666666666667,6.486666666666666
Medford,Apr,11.056666666666667,16-18,4.133333333333334,6.923333333333333,FY20,FY20 Actuals,TRUE,11.056666666666667,6.923333333333333
Medford,Aug,5.136666666666667,16-18,4.066666666666666,1.0700000000000003,FY20,FY20 Actuals,TRUE,11.056666666666667,6.99
Medford,Dec,7.076666666666667,16-18,4.133333333333334,2.9433333333333334,FY20,FY20 Actuals,TRUE,11.056666666666667,6.923333333333333
Medford,Feb,8.583333333333334,16-18,4.133333333333334,4.45,FY20,FY20 Actuals,TRUE,11.056666666666667,6.923333333333333
Medford,Jan,8.493333333333332,16-18,4.133333333333334,4.3599999999999985,FY20,FY20 Actuals,TRUE,11.056666666666667,6.923333333333333
Medford,Jul,5.4366666666666665,16-18,4.133333333333334,1.3033333333333328,FY20,FY20 Actuals,TRUE,11.056666666666667,6.923333333333333
Medford,Jun,6.303333333333334,16-18,4.133333333333334,2.17,FY20,FY20 Actuals,TRUE,11.056666666666667,6.923333333333333
Medford,Mar,9.676666666666668,16-18,4.133333333333334,5.543333333333334,FY20,FY20 Actuals,TRUE,11.056666666666667,6.923333333333333
Medford,May,7.416666666666667,16-18,4.133333333333334,3.283333333333333,FY20,FY20 Actuals,TRUE,11.056666666666667,6.923333333333333
Medford,Nov,8.423333333333334,16-18,4.133333333333334,4.29,FY20,FY20 Actuals,TRUE,11.056666666666667,6.923333333333333
Medford,Oct,5.816666666666666,16-18,4.133333333333334,1.6833333333333327,FY20,FY20 Actuals,TRUE,11.056666666666667,6.923333333333333
Medford,Sep,5.296666666666667,16-18,4.066666666666666,1.2300000000000004,FY20,FY20 Actuals,TRUE,11.056666666666667,6.99
Melrose,Apr,6.676666666666667,16-18,1.8,4.876666666666667,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,Aug,2.666666666666667,16-18,1.8,0.8666666666666669,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,Dec,4.26,16-18,1.8,2.46,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,Feb,5.166666666666666,16-18,1.8,3.3666666666666663,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,Jan,5.116666666666666,16-18,1.8,3.3166666666666664,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,Jul,2.78,16-18,1.8,0.9799999999999998,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,Jun,3.5,16-18,1.8,1.7,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,Mar,5.6866666666666665,16-18,1.8,3.8866666666666667,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,May,4.33,16-18,1.8,2.5300000000000002,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,Nov,5.193333333333333,16-18,1.8,3.3933333333333335,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,Oct,3.103333333333333,16-18,1.8,1.303333333333333,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Melrose,Sep,2.6466666666666665,16-18,1.8,0.8466666666666665,FY20,FY20 Actuals,TRUE,6.676666666666667,4.876666666666667
Milton,Apr,5.206666666666666,16-18,1.3499999999999999,3.8566666666666665,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,Aug,1.7333333333333334,16-18,1.3499999999999999,0.3833333333333335,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,Dec,3.1466666666666665,16-18,1.3499999999999999,1.7966666666666666,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,Feb,4.28,16-18,1.3499999999999999,2.9300000000000006,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,Jan,3.8066666666666666,16-18,1.3499999999999999,2.456666666666667,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,Jul,1.8533333333333333,16-18,1.3499999999999999,0.5033333333333334,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,Jun,2.6066666666666665,16-18,1.3499999999999999,1.2566666666666666,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,Mar,4.666666666666667,16-18,1.3499999999999999,3.3166666666666673,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,May,3.2866666666666666,16-18,1.3499999999999999,1.9366666666666668,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,Nov,4.01,16-18,1.3499999999999999,2.66,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,Oct,2.3433333333333333,16-18,1.3499999999999999,0.9933333333333334,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Milton,Sep,1.8566666666666667,16-18,1.3499999999999999,0.5066666666666668,FY20,FY20 Actuals,TRUE,5.206666666666666,3.8566666666666665
Natick,Apr,3.98,16-18,1.8,2.1799999999999997,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,Aug,2.16,16-18,1.8,0.3600000000000001,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,Dec,2.8166666666666664,16-18,1.8,1.0166666666666664,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,Feb,3.3266666666666667,16-18,1.8,1.5266666666666666,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,Jan,3.16,16-18,1.8,1.36,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,Jul,2.1533333333333333,16-18,1.8,0.3533333333333333,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,Jun,2.6066666666666665,16-18,1.8,0.8066666666666664,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,Mar,3.5966666666666667,16-18,1.8,1.7966666666666666,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,May,3.0033333333333334,16-18,1.8,1.2033333333333334,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,Nov,3.0566666666666666,16-18,1.8,1.2566666666666666,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,Oct,2.283333333333333,16-18,1.8,0.48333333333333317,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Natick,Sep,2.1333333333333333,16-18,1.8,0.33333333333333326,FY20,FY20 Actuals,TRUE,3.98,2.1799999999999997
Needham,Apr,5.703333333333333,16-18,1.8666666666666667,3.8366666666666664,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,Aug,2.35,16-18,1.8666666666666667,0.4833333333333334,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,Dec,3.6466666666666665,16-18,1.8666666666666667,1.7799999999999998,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,Feb,4.276666666666666,16-18,1.8666666666666667,2.4099999999999997,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,Jan,4.11,16-18,1.8666666666666667,2.2433333333333336,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,Jul,2.393333333333333,16-18,1.8666666666666667,0.5266666666666664,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,Jun,3.183333333333333,16-18,1.8666666666666667,1.3166666666666664,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,Mar,4.836666666666667,16-18,1.8666666666666667,2.97,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,May,3.966666666666667,16-18,1.8666666666666667,2.1,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,Nov,4.279999999999999,16-18,1.8666666666666667,2.4133333333333327,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,Oct,2.8133333333333335,16-18,1.8666666666666667,0.9466666666666668,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Needham,Sep,2.466666666666667,16-18,1.8666666666666667,0.6000000000000001,FY20,FY20 Actuals,TRUE,5.703333333333333,3.8366666666666664
Newton,Apr,23.813333333333333,16-18,7.8,16.013333333333332,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,Aug,9.193333333333333,16-18,7.8,1.3933333333333335,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,Dec,14.696666666666665,16-18,7.8,6.896666666666666,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,Feb,17.74,16-18,7.8,9.939999999999998,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,Jan,17.053333333333335,16-18,7.8,9.253333333333334,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,Jul,9.96,16-18,7.8,2.160000000000001,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,Jun,12.846666666666666,16-18,7.8,5.046666666666666,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,Mar,20.086666666666666,16-18,7.8,12.286666666666665,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,May,16.12333333333333,16-18,7.8,8.32333333333333,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,Nov,16.586666666666666,16-18,7.8,8.786666666666665,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,Oct,10.549999999999999,16-18,7.8,2.749999999999999,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Newton,Sep,9.02,16-18,7.8,1.2199999999999998,FY20,FY20 Actuals,TRUE,23.813333333333333,16.013333333333332
Norwood,Apr,8.566666666666666,16-18,2.4,6.166666666666666,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,Aug,3.9,16-18,2.4,1.5,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,Dec,5.909999999999999,16-18,2.4,3.5099999999999993,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,Feb,7.12,16-18,2.4,4.720000000000001,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,Jan,6.3133333333333335,16-18,2.4,3.9133333333333336,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,Jul,4.08,16-18,2.4,1.6800000000000002,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,Jun,5.013333333333334,16-18,2.4,2.6133333333333337,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,Mar,7.7266666666666675,16-18,2.4,5.326666666666668,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,May,5.970000000000001,16-18,2.4,3.5700000000000007,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,Nov,7.1866666666666665,16-18,2.4,4.786666666666667,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,Oct,4.826666666666666,16-18,2.4,2.4266666666666663,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Norwood,Sep,4.34,16-18,2.4,1.94,FY20,FY20 Actuals,TRUE,8.566666666666666,6.166666666666666
Quincy,Apr,17.426666666666666,16-18,8.2,9.226666666666667,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,Aug,10.18,16-18,8.2,1.9800000000000004,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,Dec,12.426666666666666,16-18,8.2,4.226666666666667,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,Feb,15.293333333333333,16-18,8.2,7.093333333333334,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,Jan,14.296666666666667,16-18,8.2,6.096666666666668,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,Jul,10.783333333333333,16-18,8.2,2.583333333333334,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,Jun,12.416666666666666,16-18,8.2,4.216666666666667,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,Mar,16.65,16-18,8.2,8.45,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,May,13.463333333333333,16-18,8.2,5.263333333333334,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,Nov,14.716666666666667,16-18,8.2,6.5166666666666675,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,Oct,11.513333333333334,16-18,8.2,3.3133333333333344,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Quincy,Sep,10.246666666666668,16-18,8.2,2.0466666666666686,FY20,FY20 Actuals,TRUE,17.426666666666666,9.226666666666667
Randolph,Apr,5.173333333333333,16-18,1.8333333333333333,3.34,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Randolph,Aug,2.2666666666666666,16-18,1.8,0.46666666666666656,FY20,FY20 Actuals,TRUE,5.21,3.41
Randolph,Dec,3.646666666666667,16-18,1.8333333333333333,1.8133333333333337,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Randolph,Feb,4.66,16-18,1.8333333333333333,2.826666666666667,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Randolph,Jan,4.166666666666667,16-18,1.8333333333333333,2.333333333333334,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Randolph,Jul,2.5233333333333334,16-18,1.8333333333333333,0.6900000000000002,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Randolph,Jun,3.1533333333333333,16-18,1.8333333333333333,1.32,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Randolph,Mar,5.21,16-18,1.8333333333333333,3.376666666666667,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Randolph,May,3.64,16-18,1.8333333333333333,1.8066666666666669,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Randolph,Nov,4.153333333333333,16-18,1.8333333333333333,2.3200000000000003,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Randolph,Oct,2.9766666666666666,16-18,1.8333333333333333,1.1433333333333333,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Randolph,Sep,2.5166666666666666,16-18,1.8333333333333333,0.6833333333333333,FY20,FY20 Actuals,TRUE,5.21,3.376666666666667
Reading,Apr,4.653333333333333,16-18,1.3,3.3533333333333335,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,Aug,1.91,16-18,1.3,0.6099999999999999,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,Dec,3.126666666666667,16-18,1.3,1.8266666666666669,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,Feb,3.506666666666667,16-18,1.3,2.206666666666667,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,Jan,3.31,16-18,1.3,2.01,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,Jul,2.0133333333333336,16-18,1.3,0.7133333333333336,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,Jun,2.5366666666666666,16-18,1.3,1.2366666666666666,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,Mar,4.156666666666666,16-18,1.3,2.8566666666666665,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,May,3.36,16-18,1.3,2.0599999999999996,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,Nov,3.37,16-18,1.3,2.0700000000000003,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,Oct,2.18,16-18,1.3,0.8800000000000001,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Reading,Sep,1.9566666666666668,16-18,1.3,0.6566666666666667,FY20,FY20 Actuals,TRUE,4.653333333333333,3.3533333333333335
Revere,Apr,7.95,16-18,3.5,4.45,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,Aug,5.0600000000000005,16-18,3.5,1.5600000000000005,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,Dec,6.083333333333334,16-18,3.5,2.583333333333334,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,Feb,7.12,16-18,3.5,3.62,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,Jan,7.03,16-18,3.5,3.5300000000000002,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,Jul,5.153333333333333,16-18,3.5,1.6533333333333333,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,Jun,5.543333333333334,16-18,3.5,2.043333333333334,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,Mar,7.45,16-18,3.5,3.95,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,May,6.086666666666667,16-18,3.5,2.586666666666667,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,Nov,7.1000000000000005,16-18,3.5,3.6000000000000005,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,Oct,5.88,16-18,3.5,2.38,FY20,FY20 Actuals,TRUE,7.95,4.45
Revere,Sep,5.07,16-18,3.5,1.5700000000000003,FY20,FY20 Actuals,TRUE,7.95,4.45
Somerville,Apr,14.75,16-18,5.5,9.25,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,Aug,8.190000000000001,16-18,5.5,2.6900000000000013,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,Dec,9.163333333333334,16-18,5.5,3.663333333333334,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,Feb,11.870000000000001,16-18,5.5,6.370000000000001,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,Jan,11.69,16-18,5.5,6.1899999999999995,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,Jul,8.476666666666667,16-18,5.5,2.9766666666666666,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,Jun,9.076666666666666,16-18,5.5,3.576666666666666,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,Mar,12.883333333333335,16-18,5.5,7.383333333333335,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,May,9.916666666666668,16-18,5.5,4.416666666666668,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,Nov,11.186666666666666,16-18,5.5,5.686666666666666,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,Oct,10.27,16-18,5.5,4.77,FY20,FY20 Actuals,TRUE,14.75,9.25
Somerville,Sep,8.166666666666668,16-18,5.5,2.666666666666668,FY20,FY20 Actuals,TRUE,14.75,9.25
Stoneham,Apr,4.316666666666666,16-18,1.3666666666666667,2.9499999999999997,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,Aug,1.8666666666666667,16-18,1.3666666666666667,0.5,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,Dec,3.0366666666666666,16-18,1.3666666666666667,1.67,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,Feb,3.3866666666666667,16-18,1.3666666666666667,2.02,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,Jan,3.236666666666667,16-18,1.3666666666666667,1.87,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,Jul,1.7933333333333332,16-18,1.3666666666666667,0.4266666666666665,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,Jun,2.4,16-18,1.3666666666666667,1.0333333333333332,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,Mar,3.89,16-18,1.3666666666666667,2.5233333333333334,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,May,3.106666666666667,16-18,1.3666666666666667,1.7400000000000002,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,Nov,3.6633333333333336,16-18,1.3666666666666667,2.296666666666667,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,Oct,2.1066666666666665,16-18,1.3666666666666667,0.7399999999999998,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoneham,Sep,1.9466666666666665,16-18,1.3666666666666667,0.5799999999999998,FY20,FY20 Actuals,TRUE,4.316666666666666,2.9499999999999997
Stoughton,Apr,4.586666666666667,16-18,1.4,3.186666666666667,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,Aug,1.8733333333333333,16-18,1.4,0.4733333333333334,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,Dec,3.033333333333333,16-18,1.4,1.6333333333333333,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,Feb,3.7933333333333334,16-18,1.4,2.3933333333333335,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,Jan,3.2866666666666666,16-18,1.4,1.8866666666666667,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,Jul,2.1366666666666667,16-18,1.4,0.7366666666666668,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,Jun,2.73,16-18,1.4,1.33,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,Mar,4.296666666666667,16-18,1.4,2.896666666666667,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,May,3.3933333333333335,16-18,1.4,1.9933333333333336,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,Nov,3.4166666666666665,16-18,1.4,2.0166666666666666,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,Oct,2.4466666666666668,16-18,1.4,1.0466666666666669,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Stoughton,Sep,1.99,16-18,1.4,0.5900000000000001,FY20,FY20 Actuals,TRUE,4.586666666666667,3.186666666666667
Wakefield,Apr,6.8,16-18,1.5,5.3,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,Aug,2.6233333333333335,16-18,1.5,1.1233333333333335,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,Dec,4.300000000000001,16-18,1.5,2.8000000000000007,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,Feb,5.096666666666667,16-18,1.5,3.5966666666666667,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,Jan,4.74,16-18,1.5,3.24,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,Jul,2.756666666666667,16-18,1.5,1.2566666666666668,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,Jun,3.5000000000000004,16-18,1.5,2.0000000000000004,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,Mar,5.91,16-18,1.5,4.41,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,May,4.716666666666667,16-18,1.5,3.216666666666667,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,Nov,4.710000000000001,16-18,1.5,3.210000000000001,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,Oct,2.86,16-18,1.5,1.3599999999999999,FY20,FY20 Actuals,TRUE,6.8,5.3
Wakefield,Sep,2.5566666666666666,16-18,1.5,1.0566666666666666,FY20,FY20 Actuals,TRUE,6.8,5.3
Walpole,Apr,2.79,16-18,1.2,1.59,FY20,FY20 Actuals,TRUE,2.79,1.59
Walpole,Aug,1.59,16-18,1.2,0.3900000000000001,FY20,FY20 Actuals,TRUE,2.79,1.59
